,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time0,TimeDelta
2,2021-10-23 21:58:30.040,0 days 01:13:15.744000,,744.8327777777777,0.0,11844,228,4,100,False,8,interpolation,0.0,3.6747835494402347e-06,OnTrack,-1411,-325,1302,,0.0
3,2021-10-23 21:58:30.186,0 days 01:13:15.890000,,744.8327777777777,0.146,11566,229,4,100,False,8,pos,0.009287222222222221,0.001722699929541195,OnTrack,-1338,-386,1302,0.0,0.146
4,2021-10-23 21:58:30.275,0 days 01:13:15.979000,,744.8327777777777,0.235,11011,232,4,100,False,12,car,0.015022777777777777,0.002785989634968436,OnTrack,-1292,-421,1301,0.146,0.089
5,2021-10-23 21:58:30.406,0 days 01:13:16.110000,,744.8327777777777,0.366,11163,235,4,100,False,12,pos,0.023574166666666667,0.0043722008963192295,OnTrack,-1225,-474,1302,0.235,0.131
6,2021-10-23 21:58:30.515,0 days 01:13:16.219000,77,744.8327777777777,0.475,11316,239,6,100,False,12,car,0.030810555555555556,0.005705057412149723,OnTrack,-1168,-517,1302,0.366,0.10899999999999999
7,2021-10-23 21:58:30.626,0 days 01:13:16.330000,77,743.966111111111,0.586,11388,241,6,100,False,12,pos,0.03824138888888889,0.007069636051201056,OnTrack,-1110,-563,1302,0.475,0.11099999999999999
8,2021-10-23 21:58:30.755,0 days 01:13:16.459000,77,743.0994444444443,0.715,11460,243,6,100,False,12,car,0.04694888888888889,0.008672979880162496,OnTrack,-1040,-615,1301,0.586,0.129
9,2021-10-23 21:58:30.845,0 days 01:13:16.549000,77,742.2327777777778,0.805,11598,246,6,100,False,12,pos,0.05309888888888889,0.00980873210719182,OnTrack,-991,-653,1302,0.715,0.09000000000000008
10,2021-10-23 21:58:30.995,0 days 01:13:16.699000,77,741.3661111111111,0.955,11736,250,6,100,False,12,car,0.06351555555555555,0.011726398057130367,OnTrack,-909,-716,1302,0.805,0.1499999999999999
11,2021-10-23 21:58:31.065,0 days 01:13:16.769000,77,740.566111111111,1.025,11820,252,6,100,False,12,pos,0.06841555555555555,0.012627829070251707,OnTrack,-871,-746,1302,0.955,0.06999999999999995
12,2021-10-23 21:58:31.235,0 days 01:13:16.939000,77,739.7661111111111,1.195,11904,254,6,100,False,12,car,0.08041000000000001,0.014828670924929727,OnTrack,-776,-817,1301,1.025,0.17000000000000015
13,2021-10-23 21:58:31.266,0 days 01:13:16.970000,77,739.0994444444443,1.226,11285,255,6,100,False,12,pos,0.08260583333333334,0.015230504889677428,OnTrack,-759,-831,1302,1.195,0.030999999999999917
14,2021-10-23 21:58:31.475,0 days 01:13:17.179000,77,738.4327777777777,1.435,10666,256,6,100,False,12,car,0.09746805555555556,0.01795537113814483,OnTrack,-641,-921,1302,1.226,0.20900000000000007
15,2021-10-23 21:58:31.486,0 days 01:13:17.190000,77,737.9216666666666,1.446,10678,258,6,100,False,12,pos,0.09825638888888888,0.018100718901750672,OnTrack,-635,-926,1302,1.435,0.010999999999999899
16,2021-10-23 21:58:31.705,0 days 01:13:17.409000,77,737.4105555555554,1.665,10690,260,6,100,False,12,pos,0.11407305555555555,0.02103287830031455,OnTrack,-508,-1023,1302,1.446,0.21900000000000008
17,2021-10-23 21:58:31.715,0 days 01:13:17.419000,77,736.8994444444444,1.675,10703,263,7,100,False,12,car,0.1148036111111111,0.021167567060315032,OnTrack,-502,-1027,1302,1.665,0.010000000000000009
18,2021-10-23 21:58:31.925,0 days 01:13:17.629000,77,736.1994444444445,1.885,10799,264,7,100,False,12,pos,0.13020361111111112,0.02400719137184506,OnTrack,-380,-1121,1302,1.675,0.20999999999999996
19,2021-10-23 21:58:31.955,0 days 01:13:17.659000,77,735.4994444444444,1.915,10895,266,7,100,False,12,car,0.1324202777777778,0.024416404000608845,OnTrack,-362,-1134,1301,1.885,0.030000000000000027
20,2021-10-23 21:58:32.126,0 days 01:13:17.830000,77,734.7661111111111,2.086,10982,268,7,100,False,12,pos,0.14515027777777778,0.026769636812916303,OnTrack,-261,-1211,1302,1.915,0.17099999999999982
21,2021-10-23 21:58:32.195,0 days 01:13:17.899000,77,734.0327777777777,2.155,11069,271,7,100,False,12,car,0.15034444444444445,0.027726309304442014,OnTrack,-220,-1242,1302,2.086,0.06899999999999995
22,2021-10-23 21:58:32.346,0 days 01:13:18.050000,77,733.2661111111111,2.306,11104,272,7,100,False,12,pos,0.16175333333333336,0.02983033292919769,OnTrack,-130,-1312,1305,2.155,0.15100000000000025
23,2021-10-23 21:58:32.435,0 days 01:13:18.139000,77,732.4994444444444,2.395,11139,274,7,100,False,12,car,0.16852722222222224,0.031072855626398808,OnTrack,-76,-1353,1304,2.306,0.08899999999999997
24,2021-10-23 21:58:32.565,0 days 01:13:18.269000,77,731.8327777777778,2.525,11223,274,7,100,False,12,pos,0.17842166666666667,0.03288705868357158,OnTrack,2,-1414,1304,2.395,0.1299999999999999
25,2021-10-23 21:58:32.675,0 days 01:13:18.379000,77,731.1661111111111,2.635,11308,275,7,100,False,12,car,0.18682444444444443,0.03443161562106346,OnTrack,68,-1465,1303,2.525,0.10999999999999988
26,2021-10-23 21:58:32.784,0 days 01:13:18.488000,77,730.3994444444445,2.744,11348,277,7,100,False,12,pos,0.19521138888888892,0.03597857513722433,OnTrack,135,-1516,1304,2.635,0.10900000000000043
27,2021-10-23 21:58:32.915,0 days 01:13:18.619000,77,729.6327777777777,2.875,11388,280,7,100,False,12,car,0.20540027777777778,0.037851443979267485,OnTrack,214,-1577,1303,2.744,0.13099999999999978
28,2021-10-23 21:58:32.985,0 days 01:13:18.689000,77,728.8994444444444,2.945,11424,281,7,100,False,12,pos,0.21086416666666666,0.038854139436121815,OnTrack,258,-1611,1303,2.875,0.06999999999999984
29,2021-10-23 21:58:33.155,0 days 01:13:18.859000,77,728.166111111111,3.115,11461,282,7,100,False,12,car,0.22418083333333336,0.04129569968288725,OnTrack,363,-1691,1303,2.945,0.17000000000000037
30,2021-10-23 21:58:33.205,0 days 01:13:18.909000,77,727.4994444444444,3.165,11544,283,7,100,False,12,pos,0.2281113888888889,0.04201595922089002,OnTrack,395,-1715,1303,3.115,0.04999999999999982
31,2021-10-23 21:58:33.395,0 days 01:13:19.099000,77,726.8327777777777,3.355,11628,284,7,100,False,12,car,0.2431002777777778,0.04476438273192275,OnTrack,514,-1806,1302,3.165,0.18999999999999995
32,2021-10-23 21:58:33.425,0 days 01:13:19.129000,77,726.0994444444443,3.385,11657,285,7,100,False,12,pos,0.24547527777777778,0.045200591406588886,OnTrack,533,-1821,1302,3.355,0.029999999999999805
33,2021-10-23 21:58:33.635,0 days 01:13:19.339000,77,725.366111111111,3.595,11686,287,7,100,False,12,car,0.2622169444444445,0.048269706799081866,OnTrack,665,-1922,1301,3.385,0.2100000000000004
34,2021-10-23 21:58:33.645,0 days 01:13:19.349000,77,724.8994444444444,3.605,11277,287,7,100,False,12,pos,0.2630141666666667,0.04841633202316074,OnTrack,672,-1927,1302,3.595,0.009999999999999787
35,2021-10-23 21:58:33.865,0 days 01:13:19.569000,77,724.4327777777777,3.825,10868,288,7,100,False,12,pos,0.2806141666666667,0.05165191070998003,OnTrack,812,-2034,1302,3.605,0.2200000000000002
36,2021-10-23 21:58:33.875,0 days 01:13:19.579000,77,723.9661111111111,3.835,10460,289,7,100,False,12,car,0.2814169444444445,0.051799458211656726,OnTrack,818,-2038,1302,3.825,0.009999999999999787
37,2021-10-23 21:58:34.085,0 days 01:13:19.789000,77,723.2327777777778,4.045,10484,290,7,100,False,12,pos,0.2983336111111112,0.054907911392565505,OnTrack,953,-2142,1303,3.835,0.20999999999999996
38,2021-10-23 21:58:34.115,0 days 01:13:19.819000,77,722.4994444444444,4.075,10508,291,8,100,False,12,car,0.3007586111111112,0.05535363696964734,OnTrack,972,-2156,1303,4.045,0.03000000000000025
39,2021-10-23 21:58:34.305,0 days 01:13:20.009000,77,721.7994444444444,4.265,10510,292,8,100,False,12,pos,0.3161697222222223,0.05818560909340918,OnTrack,1094,-2250,1304,4.075,0.1899999999999995
40,2021-10-23 21:58:34.355,0 days 01:13:20.059000,77,721.0994444444443,4.315,10513,293,8,100,False,12,car,0.3202391666666668,0.05893224307305369,OnTrack,1126,-2274,1304,4.265,0.05000000000000071
41,2021-10-23 21:58:34.525,0 days 01:13:20.229000,77,720.4687499999999,4.485,10560,293,8,100,False,12,pos,0.3340752777777779,0.06147348216242891,OnTrack,1237,-2359,1308,4.315,0.16999999999999993
42,2021-10-23 21:58:34.594,0 days 01:13:20.298000,77,719.8380555555555,4.554,10608,294,8,100,False,12,car,0.3397102777777779,0.06250810110010076,OnTrack,1281,-2393,1309,4.485,0.06899999999999995
43,2021-10-23 21:58:34.726,0 days 01:13:20.430000,77,719.1713888888889,4.686,10638,295,8,100,False,12,pos,0.35052694444444454,0.06449439190364183,OnTrack,1367,-2458,1312,4.554,0.13199999999999967
44,2021-10-23 21:58:34.834,0 days 01:13:20.538000,77,718.5047222222223,4.794,10669,296,8,100,False,12,car,0.35940694444444454,0.06612334822163071,OnTrack,1433,-2509,1315,4.686,0.10799999999999965
45,2021-10-23 21:58:34.945,0 days 01:13:20.649000,77,717.9380555555556,4.905,10677,296,8,100,False,12,pos,0.36853361111111127,0.06779874078502857,OnTrack,1510,-2568,1319,4.794,0.11100000000000065
46,2021-10-23 21:58:35.074,0 days 01:13:20.778000,77,717.3713888888888,5.034,10685,297,8,100,False,12,car,0.3791761111111112,0.06975080901586855,OnTrack,1620,-2652,1324,4.905,0.12899999999999956
47,2021-10-23 21:58:35.165,0 days 01:13:20.869000,77,716.7047222222222,5.125,10721,298,8,100,False,12,pos,0.386708888888889,0.07113365817921391,OnTrack,1696,-2710,1329,5.034,0.09100000000000019
48,2021-10-23 21:58:35.314,0 days 01:13:21.018000,77,716.0380555555556,5.274,10758,299,8,100,False,12,car,0.3990841666666668,0.07340269715552213,OnTrack,1796,-2786,1336,5.125,0.14900000000000002
49,2021-10-23 21:58:35.385,0 days 01:13:21.089000,77,715.5454629629629,5.345,10775,299,8,100,False,12,pos,0.40498111111111124,0.0744825611015616,OnTrack,1841,-2821,1340,5.274,0.07099999999999973
50,2021-10-23 21:58:35.586,0 days 01:13:21.290000,77,715.0528703703703,5.546,10792,299,8,100,False,12,pos,0.42167527777777797,0.0775410887410573,OnTrack,1973,-2922,1351,5.345,0.2010000000000005
51,2021-10-23 21:58:35.594,0 days 01:13:21.298000,77,714.5602777777776,5.554,10809,299,8,100,False,12,car,0.42233972222222244,0.0776632333184513,OnTrack,1978,-2926,1351,5.546,0.008000000000000007
52,2021-10-23 21:58:35.806,0 days 01:13:21.510000,77,713.9269444444444,5.766,10794,300,8,100,False,12,pos,0.4400063888888891,0.08091049321261262,OnTrack,2118,-3034,1365,5.554,0.21199999999999974
53,2021-10-23 21:58:35.834,0 days 01:13:21.538000,77,713.2936111111112,5.794,10780,301,8,100,False,12,car,0.44234750000000017,0.08133954880352062,OnTrack,2136,-3048,1366,5.766,0.02799999999999958
54,2021-10-23 21:58:36.025,0 days 01:13:21.729000,77,712.6269444444445,5.985,10788,301,8,100,False,12,pos,0.45831722222222243,0.08426437501906361,OnTrack,2263,-3147,1381,5.794,0.19100000000000072
55,2021-10-23 21:58:36.074,0 days 01:13:21.778000,77,711.9602777777777,6.034,10796,301,8,100,False,12,car,0.46241416666666685,0.08501586428858994,OnTrack,2295,-3172,1385,5.985,0.04899999999999949
56,2021-10-23 21:58:36.245,0 days 01:13:21.949000,77,711.346111111111,6.205,10801,301,8,100,False,12,pos,0.47671166666666687,0.08764389609981,OnTrack,2407,-3261,1400,6.034,0.17100000000000026
57,2021-10-23 21:58:36.275,0 days 01:13:21.979000,77,710.7319444444444,6.235,10806,302,8,100,False,12,car,0.47922833333333353,0.08810500745822833,OnTrack,2426,-3276,1402,6.205,0.03000000000000025
58,2021-10-23 21:58:36.465,0 days 01:13:22.169000,77,710.098611111111,6.425,10808,302,8,100,False,12,pos,0.49516722222222237,0.09102402788346443,OnTrack,2554,-3373,1419,6.235,0.1899999999999995
59,2021-10-23 21:58:36.515,0 days 01:13:22.219000,77,709.4652777777776,6.475,10811,302,8,100,False,12,car,0.4993616666666668,0.09179353661600552,OnTrack,2587,-3398,1423,6.425,0.04999999999999982
60,2021-10-23 21:58:36.666,0 days 01:13:22.370000,77,708.6652777777778,6.626,10835,301,8,100,False,12,pos,0.5119869444444447,0.09412122562931792,OnTrack,2687,-3475,1438,6.475,0.1510000000000007
61,2021-10-23 21:58:36.755,0 days 01:13:22.459000,77,707.8652777777779,6.715,10859,301,8,100,False,12,car,0.5194283333333336,0.09546985210107484,OnTrack,2746,-3519,1445,6.626,0.08899999999999952
62,2021-10-23 21:58:36.886,0 days 01:13:22.590000,77,707.6319444444446,6.846,10436,291,8,55,False,12,pos,0.5300175000000003,0.09739869815213702,OnTrack,2832,-3586,1457,6.715,0.13100000000000023
63,2021-10-23 21:58:36.995,0 days 01:13:22.699000,77,707.3986111111111,6.955,10014,282,8,11,True,8,car,0.5385558333333336,0.0989141078046946,OnTrack,2899,-3643,1466,6.846,0.10899999999999999
64,2021-10-23 21:58:37.105,0 days 01:13:22.809000,77,708.4652777777778,7.065,9384,262,8,5,True,8,pos,0.5465613888888892,0.10033081158622617,OnTrack,2962,-3699,1476,6.955,0.11000000000000032
65,2021-10-23 21:58:37.235,0 days 01:13:22.939000,77,709.5319444444445,7.195,8754,243,8,0,True,8,car,0.5553363888888891,0.10188203027270738,OnTrack,3026,-3753,1489,7.065,0.1299999999999999
66,2021-10-23 21:58:37.325,0 days 01:13:23.029000,77,711.6652777777779,7.285,8508,226,8,0,True,8,pos,0.5609863888888892,0.10289459655070077,OnTrack,3068,-3787,1498,7.195,0.08999999999999986
67,2021-10-23 21:58:37.475,0 days 01:13:23.179000,77,713.7986111111112,7.435,8263,210,8,0,True,8,car,0.5697363888888891,0.10444690154136041,OnTrack,3135,-3842,1509,7.285,0.14999999999999947
68,2021-10-23 21:58:37.526,0 days 01:13:23.230000,77,717.3652777777779,7.486,8128,190,8,0,True,8,pos,0.5724280555555558,0.10492643150190503,OnTrack,3157,-3860,1513,7.435,0.051000000000000156
69,2021-10-23 21:58:37.715,0 days 01:13:23.419000,77,720.9319444444448,7.675,7994,171,8,0,True,8,car,0.5814055555555557,0.10653543957440642,OnTrack,3231,-3920,1526,7.486,0.18900000000000006
70,2021-10-23 21:58:37.746,0 days 01:13:23.450000,77,724.7319444444447,7.706,7990,162,8,0,True,8,pos,0.5828005555555558,0.10678691286676044,OnTrack,3243,-3930,1529,7.675,0.031000000000000583
71,2021-10-23 21:58:37.955,0 days 01:13:23.659000,77,728.5319444444447,7.915,7986,154,8,0,True,8,car,0.5917411111111113,0.10841634517141863,OnTrack,3315,-3986,1540,7.706,0.20899999999999963
72,2021-10-23 21:58:37.965,0 days 01:13:23.669000,77,731.2430555555558,7.925,8182,150,8,0,True,8,pos,0.5921577777777779,0.1084919553041099,OnTrack,3319,-3989,1541,7.915,0.009999999999999787
73,2021-10-23 21:58:38.185,0 days 01:13:23.889000,77,733.9541666666668,8.145,8378,146,8,0,True,8,pos,0.6010800000000001,0.11009396519280493,OnTrack,3391,-4030,1549,7.925,0.21999999999999975
74,2021-10-23 21:58:38.195,0 days 01:13:23.899000,77,736.6652777777779,8.155,8574,143,8,0,True,8,car,0.6014772222222222,0.11016290036864425,OnTrack,3394,-4031,1549,8.145,0.009999999999999787
75,2021-10-23 21:58:38.386,0 days 01:13:24.090000,77,741.0319444444447,8.346,8763,135,8,0,True,8,pos,0.6086397222222223,0.11141451559936887,OnTrack,3459,-4055,1555,8.155,0.19100000000000072
76,2021-10-23 21:58:38.435,0 days 01:13:24.139000,77,745.3986111111114,8.395,8952,128,7,0,True,8,car,0.6103819444444445,0.1117262504752518,OnTrack,3476,-4059,1556,8.346,0.04899999999999949
77,2021-10-23 21:58:38.606,0 days 01:13:24.310000,77,749.8319444444448,8.566,9374,125,7,0,True,8,pos,0.6163194444444445,0.11280027855599381,OnTrack,3536,-4070,1561,8.395,0.17100000000000115
78,2021-10-23 21:58:38.675,0 days 01:13:24.379000,77,754.2652777777781,8.635,9796,122,5,0,True,8,car,0.6186577777777779,0.11321631854561212,OnTrack,3558,-4072,1561,8.566,0.06899999999999906
79,2021-10-23 21:58:38.826,0 days 01:13:24.530000,77,758.9986111111116,8.786,9414,116,5,0,True,8,pos,0.6235233333333334,0.11407947605947534,OnTrack,3606,-4074,1563,8.635,0.1509999999999998
80,2021-10-23 21:58:38.915,0 days 01:13:24.619000,77,763.7319444444449,8.875,9032,111,2,0,True,8,car,0.6262675000000001,0.11457203621618585,OnTrack,3632,-4071,1563,8.786,0.08900000000000041
81,2021-10-23 21:58:39.044,0 days 01:13:24.748000,77,769.3319444444448,9.004,8818,108,2,0,True,8,pos,0.6301375000000001,0.11527762769102297,OnTrack,3668,-4062,1565,8.875,0.12899999999999956
82,2021-10-23 21:58:39.195,0 days 01:13:24.899000,77,774.9319444444449,9.155,8604,106,2,0,False,8,car,0.6345836111111113,0.11608246040772595,OnTrack,3705,-4043,1565,9.004,0.1509999999999998
83,2021-10-23 21:58:39.245,0 days 01:13:24.949000,77,779.6986111111116,9.205,8425,103,2,0,False,8,pos,0.6360141666666669,0.11634161222231462,OnTrack,3717,-4036,1566,9.155,0.05000000000000071
84,2021-10-23 21:58:39.435,0 days 01:13:25.139000,77,784.4652777777783,9.395,8247,100,2,0,False,8,car,0.6412919444444446,0.11730382767851309,OnTrack,3755,-4001,1566,9.205,0.1899999999999995
85,2021-10-23 21:58:39.465,0 days 01:13:25.169000,77,789.1986111111116,9.425,8171,99,2,7,False,8,pos,0.6421169444444447,0.11745531096504581,OnTrack,3761,-3995,1567,9.395,0.030000000000001137
86,2021-10-23 21:58:39.675,0 days 01:13:25.379000,77,793.931944444445,9.635,8096,98,2,14,False,8,car,0.6478336111111113,0.11850076760388449,OnTrack,3791,-3946,1567,9.425,0.20999999999999908
87,2021-10-23 21:58:39.685,0 days 01:13:25.389000,77,796.9541666666672,9.645,8247,95,2,23,False,8,pos,0.6480975000000001,0.11854858222622697,OnTrack,3793,-3944,1568,9.635,0.009999999999999787
88,2021-10-23 21:58:39.905,0 days 01:13:25.609000,77,799.9763888888895,9.865,8399,93,2,33,False,8,pos,0.6537808333333335,0.11956557173833703,OnTrack,3809,-3890,1569,9.645,0.22000000000000064
89,2021-10-23 21:58:39.915,0 days 01:13:25.619000,77,802.9986111111117,9.875,8551,91,2,43,False,8,car,0.6540336111111112,0.11961221182030081,OnTrack,3809,-3887,1569,9.865,0.009999999999999787
90,2021-10-23 21:58:40.124,0 days 01:13:25.828000,77,807.131944444445,10.084,8484,92,2,46,False,8,pos,0.6593747222222224,0.12061016628631177,OnTrack,3814,-3832,1569,9.875,0.20899999999999963
91,2021-10-23 21:58:40.155,0 days 01:13:25.859000,77,811.2652777777784,10.115,8418,94,2,49,False,8,car,0.6601841666666668,0.12076029705484073,OnTrack,3813,-3823,1568,10.084,0.031000000000000583
92,2021-10-23 21:58:40.325,0 days 01:13:26.029000,77,815.1986111111119,10.285,8650,95,2,49,False,8,pos,0.6646702777777779,0.12158913303648124,OnTrack,3811,-3777,1568,10.115,0.16999999999999993
93,2021-10-23 21:58:40.395,0 days 01:13:26.099000,77,819.1319444444453,10.355,8882,96,2,50,False,8,car,0.6665369444444446,0.12193280963479639,OnTrack,3809,-3757,1567,10.285,0.07000000000000028
94,2021-10-23 21:58:40.545,0 days 01:13:26.249000,77,822.8986111111119,10.505,8991,97,2,52,False,8,pos,0.6705786111111113,0.12267410867753595,OnTrack,3805,-3717,1566,10.355,0.15000000000000036
95,2021-10-23 21:58:40.635,0 days 01:13:26.339000,77,826.6652777777786,10.595,9100,98,2,55,False,8,car,0.6730286111111112,0.12312974956016778,OnTrack,3801,-3692,1564,10.505,0.08999999999999986
96,2021-10-23 21:58:40.765,0 days 01:13:26.469000,77,830.2652777777786,10.725,9364,101,2,62,False,8,pos,0.6766758333333335,0.12380943754330427,OnTrack,3797,-3656,1561,10.595,0.129999999999999
97,2021-10-23 21:58:40.875,0 days 01:13:26.579000,77,833.8652777777786,10.835,9629,105,2,69,False,8,car,0.6798841666666668,0.12441218519449429,OnTrack,3792,-3624,1559,10.725,0.11000000000000121
98,2021-10-23 21:58:40.986,0 days 01:13:26.690000,77,837.2511111111119,10.946,9970,110,2,71,False,8,pos,0.6832758333333335,0.12505228640884175,OnTrack,3787,-3592,1558,10.835,0.11099999999999888
99,2021-10-23 21:58:41.114,0 days 01:13:26.818000,77,840.636944444445,11.074,10311,116,2,74,False,8,car,0.687400277777778,0.12582306795346526,OnTrack,3779,-3552,1555,10.946,0.1280000000000001
100,2021-10-23 21:58:41.205,0 days 01:13:26.909000,77,843.8702777777785,11.165,10771,120,2,76,False,8,pos,0.6904336111111113,0.12638705043650028,OnTrack,3774,-3523,1553,11.074,0.0909999999999993
101,2021-10-23 21:58:41.354,0 days 01:13:27.058000,77,847.1036111111118,11.314,11231,125,2,78,False,8,car,0.6956072222222225,0.1273497770419492,OnTrack,3763,-3473,1546,11.165,0.1490000000000009
102,2021-10-23 21:58:41.425,0 days 01:13:27.129000,77,850.3313888888895,11.385,10788,132,2,86,False,8,pos,0.6982105555555558,0.12783226593726632,OnTrack,3758,-3449,1544,11.314,0.07099999999999973
103,2021-10-23 21:58:41.634,0 days 01:13:27.338000,77,853.5591666666671,11.594,10345,139,3,94,False,8,car,0.706280277777778,0.12933042763274236,OnTrack,3737,-3375,1536,11.385,0.20899999999999963
104,2021-10-23 21:58:41.645,0 days 01:13:27.349000,77,855.2036111111116,11.605,10625,143,3,96,False,8,pos,0.7067172222222226,0.12941165582127737,OnTrack,3736,-3371,1536,11.594,0.011000000000001009
105,2021-10-23 21:58:41.865,0 days 01:13:27.569000,77,856.8480555555561,11.825,10905,147,3,98,False,8,pos,0.7157005555555558,0.13110131893327728,OnTrack,3703,-3288,1523,11.605,0.21999999999999886
106,2021-10-23 21:58:41.874,0 days 01:13:27.578000,77,858.4925000000006,11.834,11185,151,3,100,False,8,car,0.7160780555555558,0.13117469221163097,OnTrack,3701,-3284,1522,11.825,0.009000000000000341
107,2021-10-23 21:58:42.066,0 days 01:13:27.770000,77,860.3591666666673,12.026,11650,160,3,100,False,8,pos,0.7246113888888892,0.132824348947543,OnTrack,3665,-3206,1513,11.834,0.19200000000000017
108,2021-10-23 21:58:42.114,0 days 01:13:27.818000,77,862.2258333333339,12.074,12115,170,3,100,False,8,car,0.7268780555555558,0.1332510165719691,OnTrack,3655,-3185,1510,12.026,0.04800000000000004
109,2021-10-23 21:58:42.285,0 days 01:13:27.989000,77,863.9258333333339,12.245,11538,174,3,100,False,8,pos,0.7351430555555558,0.1347980900312282,OnTrack,3621,-3112,1499,12.074,0.17099999999999937
110,2021-10-23 21:58:42.354,0 days 01:13:28.058000,77,865.625833333334,12.314,10961,179,4,100,False,8,car,0.7385738888888892,0.13543726398667813,OnTrack,3606,-3080,1494,12.245,0.06900000000000084
111,2021-10-23 21:58:42.505,0 days 01:13:28.209000,77,867.0591666666671,12.465,11101,184,4,100,False,8,pos,0.746291666666667,0.1368702330077654,OnTrack,3574,-3010,1486,12.314,0.1509999999999998
112,2021-10-23 21:58:42.594,0 days 01:13:28.298000,77,868.4925000000004,12.554,11241,189,4,100,False,8,car,0.750964166666667,0.13774564812846585,OnTrack,3554,-2968,1481,12.465,0.08900000000000041
113,2021-10-23 21:58:42.725,0 days 01:13:28.429000,77,869.4416666666671,12.685,10961,195,4,100,False,8,pos,0.7580600000000003,0.13908294742842942,OnTrack,3525,-2905,1474,12.554,0.13100000000000023
114,2021-10-23 21:58:42.795,0 days 01:13:28.499000,77,870.3908333333338,12.755,10681,202,4,100,False,8,car,0.761987777777778,0.13981189620882,OnTrack,3509,-2870,1469,12.685,0.07000000000000028
115,2021-10-23 21:58:42.926,0 days 01:13:28.630000,77,871.3241666666672,12.886,10973,205,4,100,False,8,pos,0.7694475000000002,0.14119142112619174,OnTrack,3481,-2802,1462,12.755,0.13099999999999845
116,2021-10-23 21:58:43.035,0 days 01:13:28.739000,77,872.2575000000007,12.995,11266,209,5,100,False,8,car,0.7757755555555558,0.14236455380476515,OnTrack,3457,-2741,1456,12.886,0.10899999999999999
117,2021-10-23 21:58:43.146,0 days 01:13:28.850000,77,872.2963888888894,13.106,11593,214,5,100,False,8,pos,0.7823738888888891,0.14359079626838472,OnTrack,3436,-2682,1451,12.995,0.11100000000000065
118,2021-10-23 21:58:43.315,0 days 01:13:29.019000,77,872.3352777777782,13.275,11921,220,5,100,False,8,car,0.792701666666667,0.14549939646645216,OnTrack,3408,-2599,1443,13.106,0.16900000000000048
119,2021-10-23 21:58:43.365,0 days 01:13:29.069000,77,871.8352777777783,13.325,11995,222,5,100,False,8,pos,0.7957850000000002,0.1460675349890834,OnTrack,3400,-2573,1441,13.275,0.049999999999998934
120,2021-10-23 21:58:43.555,0 days 01:13:29.259000,77,871.3352777777784,13.515,12069,225,5,100,False,8,car,0.8076600000000003,0.14824747282572326,OnTrack,3368,-2459,1430,13.325,0.19000000000000128
121,2021-10-23 21:58:43.585,0 days 01:13:29.289000,77,870.6463888888894,13.545,11704,227,5,100,False,8,pos,0.8095516666666669,0.14859668861930103,OnTrack,3364,-2441,1429,13.515,0.02999999999999936
122,2021-10-23 21:58:43.786,0 days 01:13:29.490000,77,869.9575000000006,13.746,11339,229,5,100,False,8,pos,0.8223375000000003,0.15097324531744072,OnTrack,3336,-2318,1420,13.545,0.2010000000000005
123,2021-10-23 21:58:43.795,0 days 01:13:29.499000,77,869.2686111111116,13.755,10975,232,6,100,False,8,car,0.8229175000000003,0.15108104489394944,OnTrack,3335,-2312,1419,13.746,0.009000000000000341
124,2021-10-23 21:58:44.006,0 days 01:13:29.710000,77,868.001944444445,13.966,11105,235,6,100,False,8,pos,0.8366911111111113,0.15363541652078705,OnTrack,3325,-2180,1411,13.755,0.21099999999999852
125,2021-10-23 21:58:44.035,0 days 01:13:29.739000,77,866.7352777777785,13.995,11236,238,6,100,False,8,car,0.8386083333333335,0.15398789899842286,OnTrack,3325,-2161,1409,13.966,0.028999999999999915
126,2021-10-23 21:58:44.225,0 days 01:13:29.929000,77,865.4019444444451,14.185,11277,239,6,100,False,8,pos,0.8512222222222224,0.15630209976027876,OnTrack,3337,-2034,1402,13.995,0.19000000000000128
127,2021-10-23 21:58:44.275,0 days 01:13:29.979000,77,864.0686111111117,14.235,11318,240,6,100,False,8,car,0.8545555555555557,0.156919180448312,OnTrack,3341,-1999,1400,14.185,0.049999999999998934
128,2021-10-23 21:58:44.445,0 days 01:13:30.149000,77,862.6686111111117,14.405,11465,243,6,100,False,8,pos,0.8660305555555557,0.15905166809314972,OnTrack,3363,-1884,1394,14.235,0.16999999999999993
129,2021-10-23 21:58:44.515,0 days 01:13:30.219000,77,861.2686111111116,14.475,11613,247,6,100,False,8,car,0.8708333333333336,0.15993595760715626,OnTrack,3373,-1837,1392,14.405,0.07000000000000028
130,2021-10-23 21:58:44.646,0 days 01:13:30.350000,77,860.0019444444449,14.606,11690,248,6,100,False,8,pos,0.8798577777777781,0.16159179520867212,OnTrack,3396,-1752,1389,14.475,0.13100000000000023
131,2021-10-23 21:58:44.755,0 days 01:13:30.459000,77,858.7352777777784,14.715,11767,249,6,100,False,8,car,0.8873969444444447,0.16297716211141627,OnTrack,3420,-1681,1386,14.606,0.10899999999999999
132,2021-10-23 21:58:44.866,0 days 01:13:30.570000,77,857.4352777777783,14.826,11668,251,6,100,False,8,pos,0.8951361111111115,0.16440035101226141,OnTrack,3450,-1610,1384,14.715,0.11100000000000065
