,Unnamed: 0,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Delta,Time0,TimeDelta,TimeIndy,TimeIndy0,TimeIndyDelta,Distance0,DistanceDelta,IndySpeed,SpeedDelta
346,348,2018-10-20 21:59:32.771,0 days 01:14:32.707000,,,45.855,11049,258,6,100,False,8,car,2.809747222222222,0.5135590667783353,OnTrack,12926.995622629267,5683.781094249628,1343,8.135557108219727,45.683,0.17199999999999704,53.990557108219726,53.80568146129833,0.18487564692139813,2.7974205555555556,0.012326666666666597,240.03161443360187,17.968385566398126
347,349,2018-10-20 21:59:32.899,0 days 01:14:32.835000,,,45.983,10922,261,6,100,False,8,pos,2.819027222222222,0.515271875642839,OnTrack,12838.582701352167,5657.554500527738,1345,8.144419114664368,45.855,0.1280000000000001,54.12741911466436,53.990557108219726,0.13686200644463753,2.809747222222222,0.009279999999999955,244.09988475153483,16.90011524846517
348,350,2018-10-20 21:59:33.011,0 days 01:14:32.947000,,,46.095,10795,265,7,100,False,8,car,2.827271666666667,0.5167851394513034,OnTrack,12759.820444192444,5634.597334933992,1346,8.151778466980284,45.983,0.11200000000000188,54.24677846698028,54.12741911466436,0.11935935231591799,2.819027222222222,0.00824444444444472,248.66086673664714,16.339133263352863
349,351,2018-10-20 21:59:33.199,0 days 01:14:33.135000,,,46.283,10898,266,7,100,False,8,pos,2.841162777777778,0.5193380176376786,OnTrack,12626.551937186017,5596.40529878248,1349,8.16354066588862,46.095,0.1880000000000024,54.44654066588862,54.24677846698028,0.19976219890833846,2.827271666666667,0.013891111111111076,250.33765283564088,15.662347164359119
350,352,2018-10-20 21:59:33.250,0 days 01:14:33.186000,,,46.334,11002,268,7,100,False,14,car,2.8449594444444446,0.5200341395589914,OnTrack,12589.991345253213,5586.03473907027,1350,8.166645527268726,46.283,0.05100000000000193,54.50064552726873,54.44654066588862,0.05410486138011095,2.841162777777778,0.0037966666666666704,252.62055296614062,15.379447033859378
351,353,2018-10-20 21:59:33.489,0 days 01:14:33.425000,,,46.573,11099,271,7,100,False,14,car,2.862950833333333,0.5233195090708698,OnTrack,12416.347632983287,5537.275718872867,1356,8.1810083054069,46.334,0.23899999999999721,54.7540083054069,54.50064552726873,0.2533627781381682,2.8449594444444446,0.017991388888888515,255.63739265867102,15.362607341328982
352,354,2018-10-20 21:59:33.499,0 days 01:14:33.435000,,,46.583,11103,272,7,100,False,14,pos,2.8637063888888887,0.523457826885644,OnTrack,12409.05518027969,5535.244484142583,1357,8.181609158719152,46.573,0.00999999999999801,54.76460915871915,54.7540083054069,0.010600853312254799,2.862950833333333,0.0007555555555556204,256.5831183472616,15.416881652738425
353,355,2018-10-20 21:59:33.690,0 days 01:14:33.626000,,,46.774,11107,274,7,100,False,12,car,2.878243611111111,0.526113105397773,OnTrack,12269.12818556439,5496.5145012902685,1361,8.193233949823922,46.583,0.1910000000000025,54.96723394982392,54.76460915871915,0.2026247911047676,2.8637063888888887,0.014537222222222201,258.28034030120483,15.71965969879517
354,356,2018-10-20 21:59:33.799,0 days 01:14:33.735000,,,46.883,11193,275,7,100,False,12,pos,2.88657,0.5276401649778559,OnTrack,12189.583876818666,5474.711613581734,1364,8.200084507724563,46.774,0.10900000000000176,55.083084507724564,54.96723394982392,0.11585055790064303,2.878243611111111,0.008326388888888925,258.73850366527887,16.26149633472113
355,357,2018-10-20 21:59:33.930,0 days 01:14:33.866000,,,47.014,11279,277,7,100,False,12,car,2.896649722222222,0.5294852643804604,OnTrack,12094.072605819465,5448.743038266819,1366,8.208644289721779,46.883,0.13100000000000023,55.222644289721785,55.083084507724564,0.13955978199722097,2.88657,0.010079722222222198,260.0104376827021,16.989562317297896
356,358,2018-10-20 21:59:34.099,0 days 01:14:34.035000,,,47.183,11325,278,7,100,False,12,pos,2.909700277777777,0.5318794864645244,OnTrack,11971.319298000763,5415.694964552097,1370,8.220309885416485,47.014,0.16899999999999693,55.40330988541648,55.222644289721785,0.1806655956946983,2.896649722222222,0.013050555555555121,260.0495120243701,17.950487975629926
357,359,2018-10-20 21:59:34.170,0 days 01:14:34.106000,,,47.254,11371,280,7,100,False,12,car,2.915222499999999,0.5328939449405775,OnTrack,11919.522251127955,5401.860376270258,1371,8.225429465521891,47.183,0.07099999999999795,55.47942946552189,55.40330988541648,0.07611958010540576,2.909700277777777,0.005522222222221984,261.16801974564925,18.831980254350754
358,360,2018-10-20 21:59:34.399,0 days 01:14:34.335000,,,47.483,11413,282,7,100,False,12,pos,2.9331608333333326,0.5362038349015252,OnTrack,11750.379286549341,5357.222471290598,1375,8.242865923322997,47.254,0.2289999999999992,55.72586592332299,55.47942946552189,0.2464364578011029,2.915222499999999,0.01793833333333339,262.04726596143763,19.95273403856237
359,361,2018-10-20 21:59:34.410,0 days 01:14:34.346000,,,47.494,11456,285,7,100,False,12,car,2.934031666666666,0.5363634947964111,OnTrack,11742.099323925499,5355.060419460372,1375,8.243740072761353,47.483,0.011000000000002785,55.737740072761355,55.72586592332299,0.011874149438362736,2.9331608333333326,0.0008708333333333762,264.0189106827026,20.981089317297403
360,362,2018-10-20 21:59:34.650,0 days 01:14:34.586000,,,47.734,11682,287,7,100,False,12,car,2.9531649999999994,0.5398573923705313,OnTrack,11558.666120106485,5307.72683722957,1378,8.263686503055398,47.494,0.240000000000002,55.9976865030554,55.737740072761355,0.2599464302940433,2.934031666666666,0.019133333333333447,264.97767221533104,22.02232778466896
361,363,2018-10-20 21:59:34.699,0 days 01:14:34.635000,,,47.783,11052,288,7,100,False,12,pos,2.9570849999999993,0.5405749583831664,OnTrack,11520.801567771832,5298.089445789338,1379,8.267972008458749,47.734,0.04899999999999949,56.05097200845875,55.9976865030554,0.05328550540335186,2.9531649999999994,0.0039199999999999235,264.837499300739,23.16250069926099
362,364,2018-10-20 21:59:34.891,0 days 01:14:34.827000,,,47.975,10423,290,8,100,False,12,car,2.972551666666666,0.5434025216018794,OnTrack,11370.893739590845,5260.338249962612,1380,8.285512864689114,47.783,0.19200000000000017,56.26051286468912,56.05097200845875,0.2095408562303689,2.9570849999999993,0.01546666666666674,265.7238354451781,24.27616455482189
363,365,2018-10-20 21:59:34.999,0 days 01:14:34.935000,,,48.083,10457,291,8,100,False,12,pos,2.981281666666666,0.5450039909299024,OnTrack,11286.13042100682,5239.25075312546,1382,8.295931529475594,47.975,0.10799999999999699,56.378931529475594,56.26051286468912,0.11841866478647489,2.972551666666666,0.008729999999999905,265.39735147891304,25.602648521086962
364,366,2018-10-20 21:59:35.130,0 days 01:14:35.066000,,,48.214,10492,293,8,100,False,12,car,2.9919436111111106,0.5469546000778217,OnTrack,11182.582283201882,5213.729416140504,1383,8.309135397444791,48.083,0.13100000000000023,56.52313539744479,56.378931529475594,0.14420386796919615,2.981281666666666,0.010661944444444682,266.17177847268266,26.82822152731734
365,367,2018-10-20 21:59:35.299,0 days 01:14:35.235000,,,48.383,10551,294,8,100,False,12,pos,3.005745277777778,0.5494798778496421,OnTrack,11048.557868702661,5181.087926216403,1385,8.327138200486628,48.214,0.16900000000000404,56.71013820048663,56.52313539744479,0.18700280304184247,2.9919436111111106,0.013801666666667156,265.6965520933093,28.30344790669068
366,368,2018-10-20 21:59:35.370,0 days 01:14:35.306000,,,48.454,10610,295,8,100,False,12,car,3.011563333333333,0.5505458885250882,OnTrack,10992.054034648787,5167.4702540091075,1385,8.3350507304283,48.383,0.07099999999999795,56.7890507304283,56.71013820048663,0.0789125299416682,3.005745277777778,0.005818055555555368,265.42046003951185,29.579539960488148
367,369,2018-10-20 21:59:35.599,0 days 01:14:35.535000,,,48.683,10680,296,8,100,False,12,pos,3.030392222222222,0.5540069394619507,OnTrack,10809.043134534675,5124.017952518337,1385,8.362191358140215,48.454,0.2289999999999992,57.045191358140215,56.7890507304283,0.2561406277119147,3.011563333333333,0.018828888888888784,264.635878366931,31.364121633068976
368,370,2018-10-20 21:59:35.610,0 days 01:14:35.546000,,,48.694,10750,298,8,100,False,12,car,3.031302777777778,0.5541736985497844,OnTrack,10800.186111175895,5121.940024603173,1384,8.363562965553557,48.683,0.011000000000002785,57.05756296555356,57.045191358140215,0.012371607413342645,3.030392222222222,0.0009105555555559697,264.961527672322,33.038472327677994
369,371,2018-10-20 21:59:35.850,0 days 01:14:35.786000,,,48.934,10843,300,8,100,False,12,car,3.0513027777777775,0.557825856292767,OnTrack,10605.499920479362,5076.797907227887,1385,8.395237786774265,48.694,0.23999999999999488,57.329237786774264,57.05756296555356,0.2716748212207065,3.031302777777778,0.019999999999999574,265.0227197223633,34.97728027763668
370,372,2018-10-20 21:59:35.899,0 days 01:14:35.835000,,,48.983,10883,302,8,100,False,12,pos,3.055413333333333,0.5585779514091687,OnTrack,10565.455799369825,5067.634890117327,1385,8.402145119186006,48.934,0.04899999999999949,57.38514511918601,57.329237786774264,0.05590733241174206,3.0513027777777775,0.004110555555555617,264.6879999749771,37.31200002502288
371,373,2018-10-20 21:59:36.090,0 days 01:14:36.026000,,,49.174,10924,304,8,100,False,12,car,3.0715422222222224,0.561526709472323,OnTrack,10408.25328018505,5032.047158485671,1383,8.430622889013478,48.983,0.1910000000000025,57.60462288901348,57.38514511918601,0.21947776982747058,3.055413333333333,0.016128888888889303,264.55526701244077,39.444732987559235
372,374,2018-10-20 21:59:36.199,0 days 01:14:36.135000,,,49.283,10914,304,8,100,False,12,pos,3.080746666666667,0.5632113975691749,OnTrack,10318.49191012967,5011.975758805254,1383,8.448004417550738,49.174,0.10900000000000176,57.731004417550736,57.60462288901348,0.1263815285372587,3.0715422222222224,0.009204444444444793,262.19021389848433,41.80978610151567
373,375,2018-10-20 21:59:36.291,0 days 01:14:36.227000,,,49.375,10904,305,8,100,False,12,car,3.0885411111111116,0.5646363696172335,OnTrack,10242.456206484138,4995.096187547667,1382,8.463323640839691,49.283,0.09199999999999875,57.83832364083969,57.731004417550736,0.10731922328895394,3.080746666666667,0.007794444444444437,261.46294335777316,43.537056642226844
374,376,2018-10-20 21:59:36.499,0 days 01:14:36.435000,,,49.583,10965,306,8,100,False,12,pos,3.1062211111111115,0.5678746128668882,OnTrack,10069.90764433429,4957.229133542292,1380,8.500180841783678,49.375,0.2079999999999984,58.08318084178367,57.83832364083969,0.2448572009439829,3.0885411111111116,0.017679999999999918,259.93926155580266,46.06073844419734
375,377,2018-10-20 21:59:36.531,0 days 01:14:36.467000,,,49.615,11027,307,8,100,False,12,car,3.1089500000000005,0.5683737443742192,OnTrack,10043.266228497107,4951.442279765978,1379,8.506128093869433,49.583,0.03200000000000358,58.12112809386944,58.08318084178367,0.03794725208576466,3.1062211111111115,0.002728888888889003,258.88567577428717,48.114324225712835
376,378,2018-10-20 21:59:36.770,0 days 01:14:36.706000,,,49.854,11105,308,8,100,False,12,car,3.129397777777778,0.5721076698711142,OnTrack,9843.706697997779,4908.698313096898,1375,8.552868618131644,49.615,0.23899999999999721,58.40686861813164,58.12112809386944,0.2857405242622022,3.1089500000000005,0.02044777777777762,257.6183416407934,50.3816583592066
377,379,2018-10-20 21:59:36.799,0 days 01:14:36.735000,,,49.883,11132,309,8,100,False,12,pos,3.131886944444445,0.5725622745636074,OnTrack,9819.436685041723,4903.580064527704,1375,8.55879840170428,49.854,0.029000000000003467,58.44179840170428,58.40686861813164,0.0349297835726432,3.129397777777778,0.0024891666666668755,256.54324428791915,52.45675571208085
378,380,2018-10-20 21:59:37.010,0 days 01:14:36.946000,,,50.094,11160,310,8,100,False,12,car,3.1500563888888893,0.5758815662055298,OnTrack,9642.562501891754,4866.839196099904,1370,8.603313204111425,49.883,0.21099999999999852,58.697313204111424,58.44179840170428,0.2555148024071414,3.131886944444445,0.018169444444444238,255.9929968197064,54.007003180293594
379,381,2018-10-20 21:59:37.099,0 days 01:14:37.035000,,,50.183,11182,311,8,100,False,12,pos,3.1577450000000002,0.5772873698298386,OnTrack,9567.878900984808,4851.6269731150405,1369,8.62269652298662,50.094,0.08899999999999864,58.80569652298662,58.697313204111424,0.10838331887519814,3.1500563888888893,0.007688611111110966,255.3806276394936,55.61937236050639
380,382,2018-10-20 21:59:37.290,0 days 01:14:37.226000,,,50.374,11204,312,8,100,False,12,car,3.1742983333333337,0.5803128509336822,OnTrack,9406.958811442131,4819.486062889837,1364,8.66516433936128,50.183,0.1910000000000025,59.03916433936128,58.80569652298662,0.23346781637465597,3.1577450000000002,0.01655333333333342,255.24717250265638,56.75282749734362
381,383,2018-10-20 21:59:37.399,0 days 01:14:37.335000,,,50.483,11244,312,8,100,False,12,pos,3.183745,0.5820419948638245,OnTrack,9314.797148004394,4801.466898457813,1363,8.68976179136349,50.374,0.10899999999999466,59.172761791363484,59.03916433936128,0.1335974520022063,3.1742983333333337,0.009446666666666381,254.55575305012064,57.44424694987936
382,384,2018-10-20 21:59:37.530,0 days 01:14:37.466000,,,50.614,11285,313,8,100,False,12,car,3.1951347222222224,0.5841232688455275,OnTrack,9203.29374866517,4779.994837333922,1361,8.71946899719232,50.483,0.13100000000000023,59.33346899719232,59.172761791363484,0.16070720582883524,3.183745,0.011389722222222343,255.14101740821496,57.858982591785036
383,385,2018-10-20 21:59:37.699,0 days 01:14:37.635000,,,50.783,11268,313,8,100,False,12,pos,3.2098283333333337,0.5868146078138011,OnTrack,9058.908039112603,4752.644026703833,1360,8.757698320807664,50.614,0.16900000000000404,59.540698320807664,59.33346899719232,0.20722932361534419,3.1951347222222224,0.014693611111111338,255.25827656604912,57.74172343395088
384,386,2018-10-20 21:59:37.731,0 days 01:14:37.667000,,,50.815,11251,314,8,100,False,12,car,3.2126194444444445,0.5873246894537304,OnTrack,9031.441653528871,4747.49252287205,1359,8.764891017105864,50.783,0.031999999999996476,59.579891017105865,59.540698320807664,0.03919269629820121,3.2098283333333337,0.0027911111111107445,256.374297995411,57.625702004589016
385,387,2018-10-20 21:59:37.971,0 days 01:14:37.907000,,,51.055,11311,315,8,100,False,12,car,3.233619444444445,0.5911594550838624,OnTrack,8824.706569368791,4709.225475128414,1356,8.81791230268832,50.815,0.240000000000002,59.87291230268832,59.579891017105865,0.293021285582455,3.2126194444444445,0.02100000000000035,258.0017347535926,56.99826524640741
386,388,2018-10-20 21:59:37.998,0 days 01:14:37.934000,,,51.082,11339,316,8,100,False,12,pos,3.235989444444445,0.5915935141610202,OnTrack,8801.37523562423,4704.969890640098,1356,8.823740939992021,51.055,0.027000000000001023,59.90574093999202,59.87291230268832,0.03282863730370167,3.233619444444445,0.0023699999999999832,259.89503984187286,56.10496015812714
387,389,2018-10-20 21:59:38.211,0 days 01:14:38.147000,,,51.295,11368,318,8,100,False,12,car,3.254804444444445,0.595030742291424,OnTrack,8616.152057868207,4671.694343619754,1355,8.868410798184613,51.082,0.21300000000000097,60.163410798184614,59.90574093999202,0.25766985819259247,3.235989444444445,0.018815000000000026,262.87125888575247,55.12874111424753
388,390,2018-10-20 21:59:38.298,0 days 01:14:38.234000,,,51.382,11378,317,8,100,False,12,pos,3.262465277777778,0.5964302424609467,OnTrack,8540.676577731496,4658.387720561965,1355,8.885885386143443,51.295,0.08699999999999619,60.26788538614344,60.163410798184614,0.10447458795882625,3.254804444444445,0.007660833333333006,263.9780691058364,53.021930894163575
389,391,2018-10-20 21:59:38.451,0 days 01:14:38.387000,,,51.535,11389,317,8,100,False,12,car,3.2759377777777776,0.5988898556398424,OnTrack,8407.800762292933,4635.260797744437,1354,8.915335022367644,51.382,0.1529999999999987,60.45033502236764,60.26788538614344,0.18244963622419874,3.262465277777778,0.013472499999999776,265.832264748393,51.167735251606985
390,392,2018-10-20 21:59:38.598,0 days 01:14:38.534000,,,51.682,11387,318,8,100,False,12,pos,3.288922777777778,0.6012657698586391,OnTrack,8279.592367376208,4613.1975384328325,1354,8.941888514549262,51.535,0.14700000000000557,60.623888514549265,60.45033502236764,0.1735534921816253,3.2759377777777776,0.012985000000000468,269.34635202316514,48.65364797683486
391,393,2018-10-20 21:59:38.691,0 days 01:14:38.627000,,,51.775,11385,319,8,100,False,12,car,3.297163611111111,0.6027733167065474,OnTrack,8198.202283490735,4599.305021559773,1354,8.957702525536455,51.682,0.09299999999999642,60.73270252553645,60.623888514549265,0.10881401098718868,3.288922777777778,0.008240833333332809,272.639522528868,46.360477471132015
392,394,2018-10-20 21:59:38.898,0 days 01:14:38.834000,,,51.982,11394,319,8,100,False,12,pos,3.315506111111111,0.6061340115385678,OnTrack,8017.2015675305265,4568.857621304961,1355,8.990002699352013,51.775,0.20700000000000074,60.97200269935201,60.73270252553645,0.23930017381555757,3.297163611111111,0.01834250000000015,275.94213137051867,43.057868629481334
393,395,2018-10-20 21:59:38.930,0 days 01:14:38.866000,,,52.014,11404,320,8,100,False,12,car,3.318350555555556,0.6066527198202047,OnTrack,7989.160040287445,4564.224971434706,1355,8.994646535753551,51.982,0.03200000000000358,61.008646535753556,60.97200269935201,0.036643836401545116,3.315506111111111,0.0028444444444448713,279.4467229847626,40.55327701523743
394,396,2018-10-20 21:59:39.131,0 days 01:14:39.067000,,,52.215,11467,319,8,100,False,12,car,3.3361613888888892,0.6099051184635702,OnTrack,7813.702393765595,4536.088481511855,1355,9.02175374553063,52.014,0.2010000000000005,61.236753745530635,61.008646535753556,0.22810720977707888,3.318350555555556,0.01781083333333333,281.09150983285986,37.908490167140144
395,397,2018-10-20 21:59:39.199,0 days 01:14:39.135000,,,52.283,11480,319,8,100,False,12,pos,3.3421869444444448,0.6110071549966694,OnTrack,7754.346245568219,4527.000753055285,1356,9.03013981448091,52.215,0.06799999999999784,61.31313981448091,61.236753745530635,0.07638606895027777,3.3361613888888892,0.006025555555555506,283.9784832247339,35.02151677526609
396,398,2018-10-20 21:59:39.371,0 days 01:14:39.307000,,,52.455,11493,320,8,100,False,12,car,3.3574758333333334,0.6138007533894184,OnTrack,7603.529926959882,4505.190105308098,1356,9.049649948418116,52.283,0.17199999999999704,61.50464994841811,61.31313981448091,0.19151013393720007,3.3421869444444448,0.015288888888888685,287.39993476297167,32.60006523702833
397,399,2018-10-20 21:59:39.499,0 days 01:14:39.435000,,,52.583,11518,320,8,100,False,12,pos,3.368853611111111,0.6158844214469452,OnTrack,7490.942754037927,4490.115539926664,1357,9.062651910974528,52.455,0.1280000000000001,61.64565191097453,61.50464994841811,0.14100196255641606,3.3574758333333334,0.011377777777777709,290.49241058337265,29.507589416627354
398,400,2018-10-20 21:59:39.611,0 days 01:14:39.547000,,,52.695,11543,321,8,100,False,12,car,3.378840277777778,0.61770856217441,OnTrack,7391.787715028462,4477.611664340468,1357,9.073051587116483,52.583,0.11200000000000188,61.76805158711648,61.64565191097453,0.1223996761419528,3.368853611111111,0.00998666666666681,293.7262673661428,27.273732633857207
399,401,2018-10-20 21:59:39.799,0 days 01:14:39.735000,,,52.883,11547,321,8,100,False,12,pos,3.3956036111111114,0.6207689597686539,OnTrack,7224.914846623831,4457.789880300786,1358,9.088668041802974,52.695,0.1880000000000024,61.97166804180298,61.76805158711648,0.2036164546864967,3.378840277777778,0.016763333333333463,296.38076202101064,24.61923797898936
400,402,2018-10-20 21:59:39.851,0 days 01:14:39.787000,,,52.935,11551,321,8,100,False,12,car,3.4002402777777783,0.6216163709594016,OnTrack,7178.728965493121,4452.50138921117,1358,9.092618503798338,52.883,0.0519999999999996,62.02761850379834,61.97166804180298,0.05595046199535858,3.3956036111111114,0.004636666666666844,298.33533816727623,22.664661832723766
401,403,2018-10-20 21:59:40.091,0 days 01:14:40.027000,,,53.175,11557,322,8,100,False,12,car,3.4217069444444443,0.6255363536035363,OnTrack,6965.1566597724795,4428.889952903344,1358,9.109071756999832,52.935,0.23999999999999488,62.28407175699983,62.02761850379834,0.25645325320149226,3.4002402777777783,0.02146666666666608,301.34146880671426,20.65853119328574
402,404,2018-10-20 21:59:40.099,0 days 01:14:40.035000,,,53.183,11567,322,8,100,False,12,pos,3.4224225,0.6256672643858737,OnTrack,6958.049133403374,4428.124563987268,1359,9.109574886275887,53.175,0.008000000000002672,62.29257488627589,62.28407175699983,0.008503129276057564,3.4217069444444443,0.0007155555555558024,302.94729344574176,19.052706554258236
403,405,2018-10-20 21:59:40.330,0 days 01:14:40.266000,,,53.414,11577,323,8,100,False,12,car,3.4431483333333337,0.6294521261213841,OnTrack,6752.401591879811,4406.426422671059,1358,9.123026375112076,53.183,0.23100000000000165,62.53702637511208,62.29257488627589,0.24445148883619083,3.4224225,0.020725833333333554,305.2262040015622,17.773795998437777
404,406,2018-10-20 21:59:40.399,0 days 01:14:40.335000,,,53.483,11564,323,8,100,False,12,pos,3.449339166666667,0.63058291477107,OnTrack,6690.992991135937,4400.094935244435,1359,9.126681082649558,53.414,0.06899999999999551,62.60968108264956,62.53702637511208,0.07265470753748104,3.4431483333333337,0.0061908333333331456,306.75231867806957,16.24768132193043
405,407,2018-10-20 21:59:40.690,0 days 01:14:40.626000,,,53.774,11551,323,8,100,False,12,car,3.475448333333334,0.6353503608763011,OnTrack,6431.14891674847,4373.978907844376,1360,9.140647334060047,53.483,0.2910000000000039,62.91464733406005,62.60968108264956,0.30496625141049094,3.449339166666667,0.026109166666667072,308.2078740361501,14.792125963849912
406,408,2018-10-20 21:59:40.699,0 days 01:14:40.635000,,,53.783,11579,323,8,100,False,12,pos,3.476255833333334,0.635497762208778,OnTrack,6423.073066316197,4373.184966480538,1361,9.141048282138131,53.774,0.009000000000000341,62.92404828213813,62.91464733406005,0.009400948078081228,3.475448333333334,0.000807500000000072,309.2241309978163,13.775869002183697
407,409,2018-10-20 21:59:40.930,0 days 01:14:40.866000,,,54.014,11608,323,8,100,False,12,car,3.4969816666666675,0.6392825173795793,OnTrack,6214.475399334228,4353.003565289712,1360,9.150885182862057,53.783,0.23100000000000165,63.16488518286206,62.92404828213813,0.24083690072392727,3.476255833333334,0.020725833333333554,309.80717562683685,13.192824373163148
408,410,2018-10-20 21:59:40.999,0 days 01:14:40.935000,,,54.083,11605,323,8,100,False,12,pos,3.5031725000000007,0.640415700266358,OnTrack,6151.577181093517,4346.991589823871,1361,9.153691279347004,54.014,0.06899999999999551,63.236691279347,63.16488518286206,0.0718060964849414,3.4969816666666675,0.0061908333333331456,310.3775457933878,12.62245420661219
409,411,2018-10-20 21:59:41.131,0 days 01:14:41.067000,,,54.215,11602,324,8,100,False,12,car,3.5150525000000012,0.6425858940581072,OnTrack,6030.040487273784,4335.382205263763,1361,9.158956559000115,54.083,0.132000000000005,63.37395655900012,63.236691279347,0.1372652796531213,3.5031725000000007,0.011880000000000557,311.5718709645997,12.428129035400275
410,412,2018-10-20 21:59:41.299,0 days 01:14:41.235000,,,54.383,11605,324,8,100,False,12,pos,3.5301725000000013,0.645346938257811,OnTrack,5874.019670347368,4320.37486942377,1362,9.16557029291248,54.215,0.16799999999999926,63.54857029291249,63.37395655900012,0.17461373391236634,3.5150525000000012,0.015120000000000022,311.7280570113571,12.271942988642877
411,413,2018-10-20 21:59:41.370,0 days 01:14:41.306000,,,54.454,11608,324,8,100,False,12,car,3.536562500000001,0.6465137897106851,OnTrack,5807.865828754742,4313.943600064573,1361,9.168372453373127,54.383,0.07099999999999795,63.62237245337313,63.54857029291249,0.07380216046064447,3.5301725000000013,0.006389999999999674,311.698192253679,12.301807746321003
412,414,2018-10-20 21:59:41.599,0 days 01:14:41.535000,,,54.683,11619,324,8,100,False,12,pos,3.557172500000001,0.6502774326102777,OnTrack,5595.874803410443,4292.9517294022635,1360,9.177624544230754,54.454,0.2289999999999992,63.86062454423075,63.62237245337313,0.2382520908576211,3.536562500000001,0.020610000000000017,311.4180435223942,12.581956477605786
413,415,2018-10-20 21:59:41.610,0 days 01:14:41.546000,,,54.694,11631,324,8,100,False,12,car,3.5581625000000012,0.6504581200731065,OnTrack,5585.781882081099,4291.936584181161,1359,9.178081835354336,54.683,0.011000000000002785,63.87208183535434,63.86062454423075,0.011457291123583957,3.557172500000001,0.0009900000000002684,311.0682936793624,12.931706320637602
414,416,2018-10-20 21:59:41.850,0 days 01:14:41.786000,,,54.934,11667,324,8,100,False,12,car,3.5797625000000006,0.6544024504355278,OnTrack,5367.978838248436,4269.727940089165,1358,9.188514573652709,54.694,0.23999999999999488,64.12251457365271,63.87208183535434,0.25043273829837176,3.5581625000000012,0.021599999999999397,310.5025346460599,13.497465353940072
415,417,2018-10-20 21:59:41.899,0 days 01:14:41.835000,,,54.983,11691,325,8,100,False,12,pos,3.5841861111111117,0.6552110688923714,OnTrack,5323.862994187859,4265.190849713011,1358,9.190775439081339,54.934,0.04899999999999949,64.17377543908134,64.12251457365271,0.051260865428631064,3.5797625000000006,0.004423611111111114,310.6658435599747,14.33415644002531
416,418,2018-10-20 21:59:42.090,0 days 01:14:42.026000,,,55.174,11715,326,8,100,False,12,car,3.601482222222223,0.6583711285162357,OnTrack,5152.187214257994,4247.703456723527,1356,9.200134906281999,54.983,0.1910000000000025,64.374134906282,64.17377543908134,0.20035946720065567,3.5841861111111117,0.0172961111111114,310.77143930335467,15.228560696645332
417,419,2018-10-20 21:59:42.199,0 days 01:14:42.135000,,,55.283,11650,325,8,100,False,12,pos,3.611322500000001,0.660172060213894,OnTrack,5054.653212703384,4238.203173963419,1356,9.205929467597215,55.174,0.10900000000000176,64.48892946759722,64.374134906282,0.1147945613152217,3.601482222222223,0.00984027777777774,308.59475914302334,16.40524085697666
418,420,2018-10-20 21:59:42.330,0 days 01:14:42.266000,,,55.414,11585,325,8,100,False,10,car,3.6231488888888896,0.6623276327378005,OnTrack,4937.01996029324,4227.5760031973905,1354,9.21339819209188,55.283,0.13100000000000023,64.62739819209187,64.48892946759722,0.13846872449465764,3.611322500000001,0.011826388888888761,307.47015367822036,17.529846321779644
419,421,2018-10-20 21:59:42.499,0 days 01:14:42.435000,,,55.583,11469,321,8,61,False,10,pos,3.638218055555556,0.6650640080765706,OnTrack,4785.568779653234,4215.666428566975,1353,9.223945658710864,55.414,0.16899999999999693,64.80694565871086,64.62739819209187,0.17954746661898469,3.6231488888888896,0.015069166666666245,302.14294315340896,18.857056846591036
420,422,2018-10-20 21:59:42.531,0 days 01:14:42.467000,,,55.615,11354,317,8,22,True,8,car,3.641035833333334,0.6655596401671009,OnTrack,4756.976268618522,4213.630631747431,1352,9.226068684178896,55.583,0.03200000000000358,64.8410686841789,64.80694565871086,0.03412302546803403,3.638218055555556,0.00281777777777803,297.2772742412206,19.722725758779404
421,423,2018-10-20 21:59:42.771,0 days 01:14:42.707000,,,55.855,9674,277,8,0,True,8,car,3.6595025000000003,0.6689317991497883,OnTrack,4567.265700386546,4199.955866101098,1349,9.243405603227743,55.615,0.23999999999999488,65.09840560322775,64.8410686841789,0.2573369190488535,3.641035833333334,0.01846666666666641,258.3383691920954,18.6616308079046
422,424,2018-10-20 21:59:42.799,0 days 01:14:42.735000,,,55.883,8834,247,8,0,True,8,pos,3.661423611111112,0.6692758749617215,OnTrack,4547.3280457673345,4198.315120245611,1349,9.245601501977541,55.855,0.028000000000005798,65.12860150197754,65.09840560322775,0.030195898749795447,3.6595025000000003,0.0019211111111117063,229.03772652400332,17.962273475996682
423,425,2018-10-20 21:59:43.010,0 days 01:14:42.946000,,,56.094,7994,218,8,0,True,8,car,3.6742008333333342,0.6715746425209672,OnTrack,4415.0934602454545,4183.52030066344,1346,9.263407513534068,55.883,0.21099999999999852,65.35740751353407,65.12860150197754,0.2288060115565287,3.661423611111112,0.012777222222222218,201.03492774111726,16.965072258882742
424,426,2018-10-20 21:59:43.099,0 days 01:14:43.035000,,,56.183,7759,201,8,0,True,8,pos,3.679170000000001,0.6724581969648136,OnTrack,4364.339840876903,4174.979838195481,1346,9.27160692421027,56.094,0.08899999999999864,65.45460692421027,65.35740751353407,0.09719941067619686,3.6742008333333342,0.004969166666666691,184.0443257376757,16.955674262324294
